release_date,spawning_year,season_day,offset_days,n_particles,n_M1,frac_M1,n_missing,n_verify_mismatch,verify_max_diff,verify_mean_diff
2008-03-05,2008,111,24,545807,86287,0.15809068040534474,0,,,
2008-03-05,2008,111,25,545807,85505,0.15665793952807494,0,,,
2008-03-05,2008,111,26,545807,86793,0.15901774803181346,0,,,
2008-03-06,2008,112,0,545807,96213,0.17627659593959036,0,1.0,0.058571696281433105,3.4475225609002694e-07
2008-03-06,2008,112,23,545807,83923,0.1537594790832657,0,,,
2008-03-06,2008,112,24,545807,84431,0.15469021100865324,0,,,
2008-03-06,2008,112,25,545807,86288,0.15809251255480417,0,,,
2008-03-06,2008,112,26,545807,85505,0.15665793952807494,0,,,
2008-03-07,2008,113,0,545807,97767,0.17912375619953574,0,0.0,0.07758693397045135,3.769183379694439e-07
2008-03-07,2008,113,23,545807,82376,0.1509251438695363,0,,,
2008-03-07,2008,113,24,545807,83922,0.15375764693380628,0,,,
2008-03-07,2008,113,25,545807,84432,0.15469204315811266,0,,,
2008-03-07,2008,113,26,545807,86288,0.15809251255480417,0,,,
2008-03-08,2008,114,0,545807,99916,0.18306104538783854,0,1.0,0.12008994817733765,5.479312444824164e-07
2008-03-08,2008,114,23,545807,88118,0.16144534606555064,0,,,
2008-03-08,2008,114,24,545807,82373,0.15091964742115802,0,,,
2008-03-08,2008,114,25,545807,83919,0.153752150485428,0,,,
2008-03-08,2008,114,26,545807,84431,0.15469021100865324,0,,,
2008-03-09,2008,115,0,545807,101292,0.1855820830440064,0,0.0,0.11894690990447998,2.782498186803724e-07
2008-03-09,2008,115,23,545807,96184,0.17622346360526706,0,,,
2008-03-09,2008,115,24,545807,88119,0.16144717821501006,0,,,
2008-03-09,2008,115,25,545807,82377,0.1509269760189957,0,,,
2008-03-09,2008,115,26,545807,83920,0.15375398263488743,0,,,
2008-03-10,2008,116,0,545807,101133,0.18529077127995794,0,0.0,0.0954030454158783,3.327671150836853e-07
2008-03-10,2008,116,23,545807,96972,0.1776671973792934,0,,,
2008-03-10,2008,116,24,545807,96185,0.17622529575472648,0,,,
2008-03-10,2008,116,25,545807,88119,0.16144717821501006,0,,,
2008-03-10,2008,116,26,545807,82377,0.1509269760189957,0,,,
2008-03-11,2008,117,0,545807,102073,0.18701299177181677,0,0.0,0.0721750557422638,2.896856407169803e-07
2008-03-11,2008,117,23,545807,97333,0.17832860333414557,0,,,
2008-03-11,2008,117,24,545807,96972,0.1776671973792934,0,,,
2008-03-11,2008,117,25,545807,96184,0.17622346360526706,0,,,
2008-03-11,2008,117,26,545807,88120,0.1614490103644695,0,,,
2008-03-12,2008,118,0,545807,103505,0.18963662979771237,0,1.0,0.08776724338531494,4.394003409917144e-07
2008-03-12,2008,118,23,545807,95471,0.17491714104069753,0,,,
2008-03-12,2008,118,24,545807,97334,0.178330435483605,0,,,
2008-03-12,2008,118,25,545807,96972,0.1776671973792934,0,,,
2008-03-12,2008,118,26,545807,96184,0.17622346360526706,0,,,
2008-03-13,2008,119,0,545807,100936,0.18492983783645134,0,0.0,0.12818492949008942,7.121186967156469e-07
2008-03-13,2008,119,23,545807,95539,0.1750417272039384,0,,,
2008-03-13,2008,119,24,545807,95470,0.1749153088912381,0,,,
2008-03-13,2008,119,25,545807,97333,0.17832860333414557,0,,,
2008-03-13,2008,119,26,545807,96971,0.17766536522983398,0,,,
2008-03-14,2008,120,0,545807,100030,0.18326991042621293,0,0.0,0.023773908615112305,1.2018105507976056e-07
2008-03-14,2008,120,23,545807,95318,0.17463682217340562,0,,,
2008-03-14,2008,120,24,545807,95545,0.17505272010069495,0,,,
2008-03-14,2008,120,25,545807,95470,0.1749153088912381,0,,,
2008-03-14,2008,120,26,545807,97334,0.178330435483605,0,,,
2008-11-15,2009,0,0,545807,185507,0.339876549769424,1,0.0,0.18919498845934868,1.2785858214237973e-06
2008-11-15,2009,0,23,545807,237389,0.43493212802327563,1,,,
2008-11-15,2009,0,24,545807,240678,0.44095806759532213,1,,,
2008-11-15,2009,0,25,545807,243579,0.44627313317711204,1,,,
2008-11-15,2009,0,26,545807,248455,0.45520669394126495,1,,,
2008-11-16,2009,1,0,545807,187195,0.3429692180569322,0,0.0,0.15166477300226688,1.0164690705491609e-06
2008-11-16,2009,1,23,545807,236598,0.433482897800871,0,,,
2008-11-16,2009,1,24,545807,237386,0.43492663157489736,0,,,
2008-11-16,2009,1,25,545807,240679,0.44095989974478156,0,,,
2008-11-16,2009,1,26,545807,243576,0.44626763672873376,0,,,
2008-11-17,2009,2,0,545807,185424,0.3397244813642918,0,1.0,0.3697813153266907,1.6630527674579626e-06
2008-11-17,2009,2,23,545807,237560,0.4352454255808372,0,,,
2008-11-17,2009,2,24,545807,236599,0.43348472995033044,0,,,
2008-11-17,2009,2,25,545807,237392,0.4349376244716539,0,,,
2008-11-17,2009,2,26,545807,240680,0.440961731894241,0,,,
2008-11-18,2009,3,0,545807,182352,0.33409611822494034,0,2.0,0.12606298923492432,7.639943230854428e-07
2008-11-18,2009,3,23,545807,235413,0.4313118006914532,0,,,
2008-11-18,2009,3,24,545807,237561,0.4352472577302966,0,,,
2008-11-18,2009,3,25,545807,236600,0.43348656209978986,0,,,
2008-11-18,2009,3,26,545807,237388,0.4349302958738162,0,,,
2008-11-19,2009,4,0,545807,180660,0.3309961213395944,0,1.0,0.14218473434448242,1.141546889054393e-06
2008-11-19,2009,4,23,545807,233248,0.4273451971117996,0,,,
2008-11-19,2009,4,24,545807,235409,0.4313044720936155,0,,,
2008-11-19,2009,4,25,545807,237562,0.435249089879756,0,,,
2008-11-19,2009,4,26,545807,236601,0.4334883942492493,0,,,
2008-11-20,2009,5,0,545807,174354,0.31944258684846477,0,0.0,0.11788523197174072,1.4701236000284372e-06
2008-11-20,2009,5,23,545807,231772,0.4246409445096893,0,,,
2008-11-20,2009,5,24,545807,233249,0.427347029261259,0,,,
2008-11-20,2009,5,25,545807,235408,0.4313026399441561,0,,,
2008-11-20,2009,5,26,545807,237564,0.43525275417867487,0,,,
2008-11-21,2009,6,0,545807,168071,0.30793119179490186,0,2.0,0.273442804813385,1.7249174734089538e-06
2008-11-21,2009,6,23,545807,229849,0.4211177210992164,0,,,
2008-11-21,2009,6,24,545807,231774,0.42464460880860816,0,,,
2008-11-21,2009,6,25,545807,233252,0.4273525257096373,0,,,
2008-11-21,2009,6,26,545807,235411,0.43130813639253435,0,,,
2008-11-22,2009,7,0,545807,162246,0.2972589211937553,0,1.0,0.111564040184021,1.7550271688298191e-06
2008-11-22,2009,7,23,545807,223296,0.40911164569160896,0,,,
2008-11-22,2009,7,24,545807,229848,0.421115888949757,0,,,
2008-11-22,2009,7,25,545807,231774,0.42464460880860816,0,,,
2008-11-22,2009,7,26,545807,233249,0.427347029261259,0,,,
2008-11-23,2009,8,0,545807,160398,0.2938731089927392,0,0.0,0.40077252546325326,1.898291688921748e-06
2008-11-23,2009,8,23,545807,215223,0.3943207031056766,0,,,
2008-11-23,2009,8,24,545807,223296,0.40911164569160896,0,,,
2008-11-23,2009,8,25,545807,229847,0.42111405680029756,0,,,
2008-11-23,2009,8,26,545807,231773,0.42464277665914874,0,,,
2008-11-24,2009,9,0,545807,162752,0.298185988820224,0,2.0,0.3862468898296356,2.324916377328723e-06
2008-11-24,2009,9,23,545807,209733,0.38426220257343713,0,,,
2008-11-24,2009,9,24,545807,215223,0.3943207031056766,0,,,
2008-11-24,2009,9,25,545807,223295,0.40910981354214954,0,,,
2008-11-24,2009,9,26,545807,229849,0.4211177210992164,0,,,
2008-11-25,2009,10,0,545807,169131,0.3098732702218916,0,0.0,0.07114511728286743,4.380052566929265e-07
2008-11-25,2009,10,23,545807,209075,0.38305664822913593,0,,,
2008-11-25,2009,10,24,545807,209735,0.384265866872356,0,,,
2008-11-25,2009,10,25,545807,215225,0.3943243674045954,0,,,
2008-11-25,2009,10,26,545807,223300,0.40911897428944666,0,,,
2008-11-26,2009,11,0,545807,174208,0.3191750930273888,0,4.0,0.19631922245025635,2.0279356205190856e-06
2008-11-26,2009,11,23,545807,211841,0.38812437363390356,0,,,
2008-11-26,2009,11,24,545807,209076,0.38305848037859536,0,,,
2008-11-26,2009,11,25,545807,209735,0.384265866872356,0,,,
2008-11-26,2009,11,26,545807,215225,0.3943243674045954,0,,,
2008-11-27,2009,12,0,545807,165584,0.30337463608931364,0,0.0,0.13775917887687683,8.350239454469905e-07
2008-11-27,2009,12,23,545807,215900,0.3955610682897068,0,,,
2008-11-27,2009,12,24,545807,211842,0.388126205783363,0,,,
2008-11-27,2009,12,25,545807,209075,0.38305664822913593,0,,,
2008-11-27,2009,12,26,545807,209737,0.3842695311712748,0,,,
2008-11-28,2009,13,0,545807,157551,0.2886569794817582,0,1.0,0.14706343412399292,1.0942157188960026e-06
2008-11-28,2009,13,23,545807,214687,0.39333867099542513,0,,,
2008-11-28,2009,13,24,545807,215903,0.39556656473808505,0,,,
2008-11-28,2009,13,25,545807,211843,0.3881280379328224,0,,,
2008-11-28,2009,13,26,545807,209078,0.3830621446775142,0,,,
2008-11-29,2009,14,0,545807,154949,0.28388972658833617,0,1.0,0.29542654752731323,2.1325343456164074e-06
2008-11-29,2009,14,23,545807,212379,0.38911007004307385,0,,,
2008-11-29,2009,14,24,545807,214688,0.39334050314488456,0,,,
2008-11-29,2009,14,25,545807,215902,0.3955647325886256,0,,,
2008-11-29,2009,14,26,545807,211842,0.388126205783363,0,,,
2008-11-30,2009,15,0,545807,149507,0.27391916923014914,0,0.0,0.1351388394832611,1.2645385358881912e-06
2008-11-30,2009,15,23,545807,213379,0.39094221950249813,0,,,
2008-11-30,2009,15,24,545807,212376,0.3891045735946956,0,,,
2008-11-30,2009,15,25,545807,214687,0.39333867099542513,0,,,
2008-11-30,2009,15,26,545807,215901,0.3955629004391662,0,,,
2008-12-01,2009,16,0,545807,143759,0.26338797413737824,1,0.0,0.11123740673065186,8.067215880617516e-07
2008-12-01,2009,16,23,545807,217360,0.39823600650046626,1,,,
2008-12-01,2009,16,24,545807,213380,0.39094405165195756,1,,,
2008-12-01,2009,16,25,545807,212378,0.38910823789361443,1,,,
2008-12-01,2009,16,26,545807,214685,0.3933350066965063,1,,,
2008-12-02,2009,17,0,545807,134900,0.24715696207633833,0,0.0,0.18439416587352753,1.1877724398162407e-06
2008-12-02,2009,17,23,545807,215977,0.3957021437980825,0,,,
2008-12-02,2009,17,24,545807,217362,0.3982396707993851,0,,,
2008-12-02,2009,17,25,545807,213381,0.390945883801417,0,,,
2008-12-02,2009,17,26,545807,212380,0.3891119021925333,0,,,
2008-12-03,2009,18,0,545807,131093,0.24018196908431003,0,2.0,0.2605858575552702,2.4120751344167444e-06
2008-12-03,2009,18,23,545807,210342,0.38537798159422654,0,,,
2008-12-03,2009,18,24,545807,215979,0.39570580809700134,0,,,
2008-12-03,2009,18,25,545807,217360,0.39823600650046626,0,,,
2008-12-03,2009,18,26,545807,213381,0.390945883801417,0,,,
2008-12-04,2009,19,0,545807,132950,0.24358427063046095,0,0.0,0.23019710183143616,1.7521347806842183e-06
2008-12-04,2009,19,23,545807,202772,0.3715086101863846,0,,,
2008-12-04,2009,19,24,545807,210340,0.3853743172953077,0,,,
2008-12-04,2009,19,25,545807,215977,0.3957021437980825,0,,,
2008-12-04,2009,19,26,545807,217363,0.39824150294884453,0,,,
2008-12-05,2009,20,0,545807,132916,0.24352197754884053,0,0.0,0.32411583699285984,2.6569891145174683e-06
2008-12-05,2009,20,23,545807,194051,0.35553043475074525,0,,,
2008-12-05,2009,20,24,545807,202777,0.3715177709336817,0,,,
2008-12-05,2009,20,25,545807,210340,0.3853743172953077,0,,,
2008-12-05,2009,20,26,545807,215978,0.3957039759475419,0,,,
2008-12-06,2009,21,0,545807,129365,0.23701601481842482,0,0.0,0.10357639193534851,1.4555357324723597e-06
2008-12-06,2009,21,23,545807,186267,0.34126898335858646,0,,,
2008-12-06,2009,21,24,545807,194046,0.35552127400344813,0,,,
2008-12-06,2009,21,25,545807,202777,0.3715177709336817,0,,,
2008-12-06,2009,21,26,545807,210336,0.38536698869747,0,,,
2008-12-07,2009,22,0,545807,125771,0.23043126966125388,0,0.0,0.1353588104248047,1.5972206620115757e-06
2008-12-07,2009,22,23,545807,186987,0.34258813096937196,0,,,
2008-12-07,2009,22,24,545807,186267,0.34126898335858646,0,,,
2008-12-07,2009,22,25,545807,194044,0.3555176097045293,0,,,
2008-12-07,2009,22,26,545807,202775,0.37151410663476286,0,,,
2008-12-08,2009,23,0,545807,126662,0.23206371482960095,0,2.0,0.10376365669071674,1.4508560860232107e-06
2008-12-08,2009,23,23,545807,185505,0.33987288547050515,0,,,
2008-12-08,2009,23,24,545807,186983,0.34258080237153427,0,,,
2008-12-08,2009,23,25,545807,186263,0.34126165476074877,0,,,
2008-12-08,2009,23,26,545807,194043,0.35551577755506986,0,,,
2008-12-09,2009,24,0,545807,132570,0.24288805383587972,0,0.0,0.13096767663955688,1.0989532933425307e-06
2008-12-09,2009,24,23,545807,187195,0.3429692180569322,0,,,
2008-12-09,2009,24,24,545807,185509,0.33988021406834285,0,,,
2008-12-09,2009,24,25,545807,186989,0.3425917952682908,0,,,
2008-12-09,2009,24,26,545807,186267,0.34126898335858646,0,,,
2008-12-10,2009,25,0,545807,131049,0.24010135450809536,0,1.0,0.1145511269569397,1.2892888555540108e-06
2008-12-10,2009,25,23,545807,185428,0.3397318099621295,0,,,
2008-12-10,2009,25,24,545807,187199,0.3429765466547699,0,,,
2008-12-10,2009,25,25,545807,185507,0.339876549769424,0,,,
2008-12-10,2009,25,26,545807,186988,0.3425899631188314,0,,,
2008-12-11,2009,26,0,545807,128078,0.23465803846414576,0,2.0,0.1763380467891693,1.475141781498994e-06
2008-12-11,2009,26,23,545807,182356,0.33410344682277804,0,,,
2008-12-11,2009,26,24,545807,185426,0.33972814566321063,0,,,
2008-12-11,2009,26,25,545807,187196,0.3429710502063916,0,,,
2008-12-11,2009,26,26,545807,185507,0.339876549769424,0,,,
2008-12-12,2009,27,0,545807,124893,0.22882264243587935,0,0.0,0.1334870457649231,1.1243349816118497e-06
2008-12-12,2009,27,23,545807,180661,0.3309979534890538,0,,,
2008-12-12,2009,27,24,545807,182355,0.3341016146733186,0,,,
2008-12-12,2009,27,25,545807,185422,0.33972081706537294,0,,,
2008-12-12,2009,27,26,545807,187192,0.34296372160855393,0,,,
2008-12-13,2009,28,0,545807,119652,0.2192203471190366,0,1.0,0.2718396782875061,2.2145089036070007e-06
2008-12-13,2009,28,23,545807,174352,0.3194389225495459,0,,,
2008-12-13,2009,28,24,545807,180663,0.33100161778797266,0,,,
2008-12-13,2009,28,25,545807,182354,0.3340997825238592,0,,,
2008-12-13,2009,28,26,545807,185424,0.3397244813642918,0,,,
2008-12-14,2009,29,0,545807,116512,0.21346739781644428,0,1.0,0.13711390271782875,1.291686336503867e-06
2008-12-14,2009,29,23,545807,168067,0.30792386319706416,0,,,
2008-12-14,2009,29,24,545807,174354,0.31944258684846477,0,,,
2008-12-14,2009,29,25,545807,180661,0.3309979534890538,0,,,
2008-12-14,2009,29,26,545807,182355,0.3341016146733186,0,,,
2008-12-15,2009,30,0,545807,112245,0.20564961607308077,0,1.0,0.06163891404867172,7.900083747174143e-07
2008-12-15,2009,30,23,545807,162245,0.2972570890442959,0,,,
2008-12-15,2009,30,24,545807,168070,0.30792935964544244,0,,,
2008-12-15,2009,30,25,545807,174355,0.3194444189979242,0,,,
2008-12-15,2009,30,26,545807,180666,0.33100711423635093,0,,,
2008-12-16,2009,31,0,545807,112862,0.20678005228954557,0,1.0,0.2526300549507141,1.3964484657557334e-06
2008-12-16,2009,31,23,545807,160401,0.2938786054411175,0,,,
2008-12-16,2009,31,24,545807,162244,0.29725525689483645,0,,,
2008-12-16,2009,31,25,545807,168075,0.30793852039273956,0,,,
2008-12-16,2009,31,26,545807,174355,0.3194444189979242,0,,,
2008-12-17,2009,32,0,545807,115079,0.21084192764108925,0,0.0,0.2435224950313568,1.4604935870432213e-06
2008-12-17,2009,32,23,545807,162747,0.2981768280729269,0,,,
2008-12-17,2009,32,24,545807,160397,0.2938712768432798,0,,,
2008-12-17,2009,32,25,545807,162244,0.29725525689483645,0,,,
2008-12-17,2009,32,26,545807,168072,0.3079330239443613,0,,,
2008-12-18,2009,33,0,545807,115299,0.2112450005221626,0,0.0,0.22087594866752625,1.4290186329816174e-06
2008-12-18,2009,33,23,545807,169131,0.3098732702218916,0,,,
2008-12-18,2009,33,24,545807,162751,0.2981841566707646,0,,,
2008-12-18,2009,33,25,545807,160399,0.29387494114219864,0,,,
2008-12-18,2009,33,26,545807,162245,0.2972570890442959,0,,,
2008-12-19,2009,34,0,545807,114196,0.2092241396684176,0,1.0,0.1952771097421646,1.2536476210054183e-06
2008-12-19,2009,34,23,545807,174205,0.3191695965790105,0,,,
2008-12-19,2009,34,24,545807,169128,0.3098677737735133,0,,,
2008-12-19,2009,34,25,545807,162750,0.29818232452130516,0,,,
2008-12-19,2009,34,26,545807,160402,0.2938804375905769,0,,,
2008-12-20,2009,35,0,545807,113454,0.20786468476952477,0,1.0,0.23052585124969482,1.3149050697780251e-06
2008-12-20,2009,35,23,545807,165585,0.30337646823877307,0,,,
2008-12-20,2009,35,24,545807,174205,0.3191695965790105,0,,,
2008-12-20,2009,35,25,545807,169129,0.30986960592297275,0,,,
2008-12-20,2009,35,26,545807,162750,0.29818232452130516,0,,,
2008-12-21,2009,36,0,545807,109133,0.19994796695535236,0,0.0,0.09738820791244507,9.573920400191305e-07
2008-12-21,2009,36,23,545807,157549,0.2886533151828394,0,,,
2008-12-21,2009,36,24,545807,165585,0.30337646823877307,0,,,
2008-12-21,2009,36,25,545807,174206,0.31917142872846993,0,,,
2008-12-21,2009,36,26,545807,169130,0.30987143807243217,0,,,
2008-12-22,2009,37,0,545807,105880,0.1939879847638451,0,0.0,0.028489097952842712,3.7401020231001193e-07
2008-12-22,2009,37,23,545807,154953,0.28389705518617386,0,,,
2008-12-22,2009,37,24,545807,157551,0.2886569794817582,0,,,
2008-12-22,2009,37,25,545807,165583,0.3033728039398542,0,,,
2008-12-22,2009,37,26,545807,174209,0.3191769251768482,0,,,
2008-12-23,2009,38,0,545807,108540,0.19886150232591374,0,1.0,0.19617147743701935,1.663850086955141e-06
2008-12-23,2009,38,23,545807,149505,0.2739155049312303,0,,,
2008-12-23,2009,38,24,545807,154949,0.28388972658833617,0,,,
2008-12-23,2009,38,25,545807,157549,0.2886533151828394,0,,,
2008-12-23,2009,38,26,545807,165583,0.3033728039398542,0,,,
2008-12-24,2009,39,0,545807,107618,0.19717226052432454,0,1.0,0.14957285672426224,8.769888135687861e-07
2008-12-24,2009,39,23,545807,143758,0.2633861419879188,0,,,
2008-12-24,2009,39,24,545807,149506,0.2739173370806897,0,,,
2008-12-24,2009,39,25,545807,154950,0.2838915587377956,0,,,
2008-12-24,2009,39,26,545807,157548,0.28865148303337995,0,,,
2008-12-25,2009,40,0,545807,103014,0.18873704441313505,0,0.0,0.22703142929822206,1.5500194725960854e-06
2008-12-25,2009,40,23,545807,134900,0.24715696207633833,0,,,
2008-12-25,2009,40,24,545807,143760,0.26338980628683767,0,,,
2008-12-25,2009,40,25,545807,149506,0.2739173370806897,0,,,
2008-12-25,2009,40,26,545807,154949,0.28388972658833617,0,,,
2008-12-26,2009,41,0,545807,105111,0.19257906182954782,0,1.0,0.2385953664779663,9.280391394775679e-07
2008-12-26,2009,41,23,545807,131096,0.2401874655326883,0,,,
2008-12-26,2009,41,24,545807,134899,0.2471551299268789,0,,,
2008-12-26,2009,41,25,545807,143756,0.26338247768899997,0,,,
2008-12-26,2009,41,26,545807,149505,0.2739155049312303,0,,,
2008-12-27,2009,42,0,545807,107515,0.19698354913000382,0,1.0,0.0497363805770874,5.24052419017529e-07
2008-12-27,2009,42,23,545807,132950,0.24358427063046095,0,,,
2008-12-27,2009,42,24,545807,131092,0.2401801369348506,0,,,
2008-12-27,2009,42,25,545807,134898,0.24715329777741948,0,,,
2008-12-27,2009,42,26,545807,143760,0.26338980628683767,0,,,
2008-12-28,2009,43,0,545807,109484,0.2005910514156103,0,0.0,0.19052454829216003,8.107570322679252e-07
2008-12-28,2009,43,23,545807,132918,0.24352564184775938,0,,,
2008-12-28,2009,43,24,545807,132950,0.24358427063046095,0,,,
2008-12-28,2009,43,25,545807,131094,0.24018380123376945,0,,,
2008-12-28,2009,43,26,545807,134899,0.2471551299268789,0,,,
2008-12-29,2009,44,0,545807,113638,0.20820180027005883,0,1.0,0.3394940495491028,1.652393638309816e-06
2008-12-29,2009,44,23,545807,129367,0.23701967911734367,0,,,
2008-12-29,2009,44,24,545807,132917,0.24352380969829995,0,,,
2008-12-29,2009,44,25,545807,132950,0.24358427063046095,0,,,
2008-12-29,2009,44,26,545807,131093,0.24018196908431003,0,,,
2008-12-30,2009,45,0,545807,116974,0.2143138508666983,0,0.0,0.0509197860956192,4.520487747292467e-07
2008-12-30,2009,45,23,545807,125768,0.2304257732128756,0,,,
2008-12-30,2009,45,24,545807,129367,0.23701967911734367,0,,,
2008-12-30,2009,45,25,545807,132916,0.24352197754884053,0,,,
2008-12-30,2009,45,26,545807,132951,0.24358610277992038,0,,,
2008-12-31,2009,46,0,545807,121813,0.2231796221008525,0,1.0,0.07380586862564087,5.823716271157247e-07
2008-12-31,2009,46,23,545807,126664,0.2320673791285198,0,,,
2008-12-31,2009,46,24,545807,125769,0.23042760536233503,0,,,
2008-12-31,2009,46,25,545807,129366,0.23701784696788425,0,,,
2008-12-31,2009,46,26,545807,132916,0.24352197754884053,0,,,
2009-01-01,2009,47,0,545807,123918,0.22703629671294065,0,1.0,0.175742968916893,9.93095845640975e-07
2009-01-01,2009,47,23,545807,132569,0.2428862216864203,0,,,
2009-01-01,2009,47,24,545807,126663,0.23206554697906037,0,,,
2009-01-01,2009,47,25,545807,125771,0.23043126966125388,0,,,
2009-01-01,2009,47,26,545807,129367,0.23701967911734367,0,,,
2009-01-02,2009,48,0,545807,116974,0.2143138508666983,0,1.0,0.0430791974067688,7.077493045179354e-07
2009-01-02,2009,48,23,545807,131051,0.2401050188070142,0,,,
2009-01-02,2009,48,24,545807,132569,0.2428862216864203,0,,,
2009-01-02,2009,48,25,545807,126663,0.23206554697906037,0,,,
2009-01-02,2009,48,26,545807,125771,0.23043126966125388,0,,,
2009-01-03,2009,49,0,545807,115316,0.21127614706297282,0,1.0,0.12316298484802246,8.552284442702637e-07
2009-01-03,2009,49,23,545807,128080,0.2346617027630646,0,,,
2009-01-03,2009,49,24,545807,131047,0.2400976902091765,0,,,
2009-01-03,2009,49,25,545807,132571,0.24288988598533914,0,,,
2009-01-03,2009,49,26,545807,126661,0.23206188268014152,0,,,
2009-01-04,2009,50,0,545807,111200,0.20373501988798237,0,2.0,0.1881403625011444,1.0854905000816206e-06
2009-01-04,2009,50,23,545807,124894,0.22882447458533878,0,,,
2009-01-04,2009,50,24,545807,128079,0.2346598706136052,0,,,
2009-01-04,2009,50,25,545807,131050,0.24010318665755478,0,,,
2009-01-04,2009,50,26,545807,132568,0.24288438953696087,0,,,
2009-01-05,2009,51,0,545807,110210,0.20192119192315233,0,1.0,0.14834366738796234,1.2807503640784387e-06
2009-01-05,2009,51,23,545807,119656,0.2192276757168743,0,,,
2009-01-05,2009,51,24,545807,124892,0.22882081028641993,0,,,
2009-01-05,2009,51,25,545807,128079,0.2346598706136052,0,,,
2009-01-05,2009,51,26,545807,131051,0.2401050188070142,0,,,
2009-01-06,2009,52,0,545807,112607,0.20631285417739237,0,0.0,0.0524824857711792,5.048935171629622e-07
2009-01-06,2009,52,23,545807,116515,0.21347289426482255,0,,,
2009-01-06,2009,52,24,545807,119657,0.21922950786633372,0,,,
2009-01-06,2009,52,25,545807,124894,0.22882447458533878,0,,,
2009-01-06,2009,52,26,545807,128079,0.2346598706136052,0,,,
2009-01-07,2009,53,0,545807,117002,0.21436515105156217,0,0.0,0.4127506613731384,1.9886949614324336e-06
2009-01-07,2009,53,23,545807,112245,0.20564961607308077,0,,,
2009-01-07,2009,53,24,545807,116513,0.2134692299659037,0,,,
2009-01-07,2009,53,25,545807,119654,0.21922401141795544,0,,,
2009-01-07,2009,53,26,545807,124894,0.22882447458533878,0,,,
2009-01-08,2009,54,0,545807,112524,0.20616078577226016,0,0.0,0.05677446722984314,5.63961042438818e-07
2009-01-08,2009,54,23,545807,112860,0.20677638799062673,0,,,
2009-01-08,2009,54,24,545807,112247,0.20565328037199962,0,,,
2009-01-08,2009,54,25,545807,116512,0.21346739781644428,0,,,
2009-01-08,2009,54,26,545807,119653,0.21922217926849602,0,,,
2009-01-09,2009,55,0,545807,107189,0.1963862684062315,0,0.0,0.12961289286613464,7.387203910329343e-07
2009-01-09,2009,55,23,545807,115081,0.2108455919400081,0,,,
2009-01-09,2009,55,24,545807,112860,0.20677638799062673,0,,,
2009-01-09,2009,55,25,545807,112247,0.20565328037199962,0,,,
2009-01-09,2009,55,26,545807,116512,0.21346739781644428,0,,,
2009-01-10,2009,56,0,545807,98477,0.180424582315727,0,0.0,0.20658394694328308,7.870317104409219e-07
2009-01-10,2009,56,23,545807,115301,0.21124866482108146,0,,,
2009-01-10,2009,56,24,545807,115079,0.21084192764108925,0,,,
2009-01-10,2009,56,25,545807,112861,0.20677822014008615,0,,,
2009-01-10,2009,56,26,545807,112245,0.20564961607308077,0,,,
2009-01-11,2009,57,0,545807,93406,0.17113375240698636,0,0.0,0.027361631393432617,2.594372018957728e-07
2009-01-11,2009,57,23,545807,114200,0.2092314682662553,0,,,
2009-01-11,2009,57,24,545807,115301,0.21124866482108146,0,,,
2009-01-11,2009,57,25,545807,115080,0.21084375979054867,0,,,
2009-01-11,2009,57,26,545807,112861,0.20677822014008615,0,,,
2009-01-12,2009,58,0,545807,91846,0.16827559925028443,0,0.0,0.20706363022327423,1.142593071318259e-06
2009-01-12,2009,58,23,545807,113455,0.2078665169189842,0,,,
2009-01-12,2009,58,24,545807,114199,0.20922963611679588,0,,,
2009-01-12,2009,58,25,545807,115300,0.21124683267162203,0,,,
2009-01-12,2009,58,26,545807,115082,0.21084742408946752,0,,,
2009-01-13,2009,59,0,545807,90838,0.16642879259518475,0,0.0,0.07302284240722656,7.135249396681131e-07
2009-01-13,2009,59,23,545807,109131,0.1999443026564335,0,,,
2009-01-13,2009,59,24,545807,113455,0.2078665169189842,0,,,
2009-01-13,2009,59,25,545807,114198,0.20922780396733645,0,,,
2009-01-13,2009,59,26,545807,115299,0.2112450005221626,0,,,
2009-01-14,2009,60,0,545807,89714,0.16436945660279184,0,0.0,0.04460865963483229,3.223593117915826e-07
2009-01-14,2009,60,23,545807,105880,0.1939879847638451,0,,,
2009-01-14,2009,60,24,545807,109132,0.19994613480589293,0,,,
2009-01-14,2009,60,25,545807,113453,0.20786285262006535,0,,,
2009-01-14,2009,60,26,545807,114196,0.2092241396684176,0,,,
2009-01-15,2009,61,0,545807,90019,0.16492826218791623,0,0.0,0.08432924747467041,7.509109349273984e-07
2009-01-15,2009,61,23,545807,108542,0.19886516662483258,0,,,
2009-01-15,2009,61,24,545807,105879,0.19398615261438568,0,,,
2009-01-15,2009,61,25,545807,109132,0.19994613480589293,0,,,
2009-01-15,2009,61,26,545807,113452,0.20786102047060592,0,,,
2009-01-16,2009,62,0,545807,89854,0.16462595752711123,0,0.0,0.0386313796043396,3.425300162914332e-07
2009-01-16,2009,62,23,545807,107613,0.19716309977702742,0,,,
2009-01-16,2009,62,24,545807,108544,0.19886883092375143,0,,,
2009-01-16,2009,62,25,545807,105879,0.19398615261438568,0,,,
2009-01-16,2009,62,26,545807,109134,0.19994979910481178,0,,,
2009-01-17,2009,63,0,545807,95478,0.1749299660869135,0,0.0,0.09416839480400085,7.107006023960314e-07
